Latitude,Longitude,q1,q2,q3,q4,Classification,responseList,Keywords_2,Keywords,Keywords_3,Keywords_Vect
52.28774,-1.53234,3.0,0.5,0.6,0.4,safe,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,"[('park nice', 0.369), ('isolated lighting', 0.3542), ('busy daytime', 0.2928), ('felt unsafe', 0.2904), ('route included', -0.0628)]","[('park', 0.2463), ('evening', 0.208), ('isolated', 0.1913), ('walk', 0.1402), ('busy', 0.1343)]","[('isolated lighting evening', 0.5111), ('park nice busy', 0.4747), ('busy daytime felt', 0.3196), ('felt unsafe', 0.2904), ('route route included', 0.0002)]","[('scenic route', 0.2903), ('park', 0.2463), ('daytime', 0.1674), ('walk', 0.1402), ('backstreets', 0.1188)]"
52.28969,-1.55026,2.0,0.4,0.4,0.6,unsafe,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,"[('away shops', 0.4378), ('busy route', 0.2991), ('shops public', 0.2677), ('hospital nearby', 0.2667), ('overall preferred', 0.1806)]","[('isolated', 0.3072), ('busy', 0.1983), ('hospital', 0.1886), ('shops', 0.1568), ('nearby', 0.1452)]","[('away shops public', 0.5348), ('overall preferred busy', 0.3259), ('hospital nearby', 0.2667), ('safe', 0.2519), ('spaces hospital', 0.2223)]","[('busy route', 0.2991), ('public spaces', 0.2023), ('hospital', 0.1886), ('shops', 0.1568), ('route', 0.0445)]"
52.29097,-1.58302,2.5,0.6,0.6,0.4,unsafe,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.","[('busy route', 0.3729), ('hospital nearby', 0.2311), ('cars', 0.1932), ('isolated', 0.1011), ('shops', 0.0952)]","[('unsafe', 0.2223), ('cars', 0.1932), ('hospital', 0.1045), ('shops', 0.0952), ('nearby', 0.0527)]","[('cars feel unsafe', 0.586), ('away shops public', 0.4198), ('hospital nearby', 0.2311), ('lot cars', 0.2222), ('times route', -0.0546)]","[('busy route', 0.3729), ('cars', 0.1932), ('hospital', 0.1045), ('shops', 0.0952), ('times', -0.1172)]"
52.28967,-1.55088,2.0,0.4,0.4,0.6,unsafe,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,"[('away shops', 0.4378), ('busy route', 0.2991), ('shops public', 0.2677), ('hospital nearby', 0.2667), ('overall preferred', 0.1806)]","[('isolated', 0.3072), ('busy', 0.1983), ('hospital', 0.1886), ('shops', 0.1568), ('nearby', 0.1452)]","[('away shops public', 0.5348), ('overall preferred busy', 0.3259), ('hospital nearby', 0.2667), ('safe', 0.2519), ('spaces hospital', 0.2223)]","[('busy route', 0.2991), ('public spaces', 0.2023), ('hospital', 0.1886), ('shops', 0.1568), ('route', 0.0445)]"
52.28218,-1.54736,3.0,0.8,0.8,0.2,safe,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.","[('busy public', 0.5604), ('lot cars', 0.3592), ('unsafe', 0.3211), ('public', 0.1818), ('times route', 0.0321)]","[('busy', 0.3785), ('unsafe', 0.3211), ('cars', 0.3133), ('public', 0.1818), ('route', 0.003)]","[('cars feel unsafe', 0.7099), ('busy public', 0.5604), ('lot cars', 0.3592), ('unsafe', 0.3211), ('times route', 0.0321)]","[('cars', 0.3133), ('public', 0.1818), ('lot', 0.1286), ('times', 0.0115), ('route', 0.003)]"
52.29612,-1.53701,2.0,0.6,0.4,0.4,unsafe,"The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.; The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.","[('street felt', 0.3053), ('felt safe', 0.2017), ('main high', 0.1687), ('lit quite', 0.1426), ('route', 0.0461)]","[('street', 0.2276), ('safe', 0.1887), ('high', 0.1745), ('lit', 0.088), ('main', 0.044)]","[('street felt safe', 0.381), ('high street felt', 0.3128), ('far main high', 0.2326), ('street', 0.2276), ('lit quite', 0.1426)]","[('main high street', 0.2607), ('route', 0.0461)]"
52.29117,-1.57778,3.0,0.8,0.8,0.2,safe,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.","[('busy public', 0.5604), ('lot cars', 0.3592), ('unsafe', 0.3211), ('public', 0.1818), ('times route', 0.0321)]","[('busy', 0.3785), ('unsafe', 0.3211), ('cars', 0.3133), ('public', 0.1818), ('route', 0.003)]","[('cars feel unsafe', 0.7099), ('busy public', 0.5604), ('lot cars', 0.3592), ('unsafe', 0.3211), ('times route', 0.0321)]","[('cars', 0.3133), ('public', 0.1818), ('lot', 0.1286), ('times', 0.0115), ('route', 0.003)]"
52.28574,-1.53636,1.625,0.3,0.275,0.225,unsafe,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.; Walking through the park made me feel uneasy as there is no lighting on the paths.; I don't enjoy walking by the park at night - too many drunk people and too dark","[('terrible dark', 0.6785), ('drunk people', 0.4304), ('lighting time', 0.1792), ('fairly safe', 0.1667), ('walking park', 0.1557)]","[('terrible', 0.4964), ('night', 0.4037), ('drunk', 0.3877), ('walking', 0.1797), ('park', 0.0876)]","[('terrible dark unlit', 0.7617), ('park night drunk', 0.4789), ('street lighting', 0.319), ('enjoy walking park', 0.1862), ('route did', 0.0656)]","[('unlit roads', 0.478), ('many drunk people', 0.441), ('night', 0.4037), ('lighting', 0.1831), ('park', 0.0876)]"
52.29023,-1.57507,2.5,0.6,0.6,0.4,unsafe,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.","[('busy route', 0.3729), ('hospital nearby', 0.2311), ('cars', 0.1932), ('isolated', 0.1011), ('shops', 0.0952)]","[('unsafe', 0.2223), ('cars', 0.1932), ('hospital', 0.1045), ('shops', 0.0952), ('nearby', 0.0527)]","[('cars feel unsafe', 0.586), ('away shops public', 0.4198), ('hospital nearby', 0.2311), ('lot cars', 0.2222), ('times route', -0.0546)]","[('busy route', 0.3729), ('cars', 0.1932), ('hospital', 0.1045), ('shops', 0.0952), ('times', -0.1172)]"
52.28958,-1.55372,2.0,0.4,0.4,0.6,unsafe,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,"[('away shops', 0.4378), ('busy route', 0.2991), ('shops public', 0.2677), ('hospital nearby', 0.2667), ('overall preferred', 0.1806)]","[('isolated', 0.3072), ('busy', 0.1983), ('hospital', 0.1886), ('shops', 0.1568), ('nearby', 0.1452)]","[('away shops public', 0.5348), ('overall preferred busy', 0.3259), ('hospital nearby', 0.2667), ('safe', 0.2519), ('spaces hospital', 0.2223)]","[('busy route', 0.2991), ('public spaces', 0.2023), ('hospital', 0.1886), ('shops', 0.1568), ('route', 0.0445)]"
52.28656,-1.56379,4.0,0.6,0.8,0.4,safe,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,"[('park nice', 0.6938), ('safe', 0.4375), ('scenic', 0.416), ('busy daytime', 0.3986), ('route walk', 0.3301)]","[('park', 0.4643), ('safe', 0.4375), ('daytime', 0.3958), ('walk', 0.2866), ('busy', 0.218)]","[('walk park nice', 0.7759), ('daytime felt safe', 0.6322), ('park', 0.4643), ('busy daytime', 0.3986), ('route', 0.0843)]","[('scenic route', 0.5427), ('park', 0.4643), ('daytime', 0.3958), ('walk', 0.2866), ('felt', 0.1426)]"
52.28726,-1.56413,3.0,0.8,0.8,0.2,safe,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.","[('busy public', 0.5604), ('lot cars', 0.3592), ('unsafe', 0.3211), ('public', 0.1818), ('times route', 0.0321)]","[('busy', 0.3785), ('unsafe', 0.3211), ('cars', 0.3133), ('public', 0.1818), ('route', 0.003)]","[('cars feel unsafe', 0.7099), ('busy public', 0.5604), ('lot cars', 0.3592), ('unsafe', 0.3211), ('times route', 0.0321)]","[('cars', 0.3133), ('public', 0.1818), ('lot', 0.1286), ('times', 0.0115), ('route', 0.003)]"
52.28799,-1.54528,4.0,0.6,0.8,0.4,safe,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,"[('park nice', 0.6938), ('safe', 0.4375), ('scenic', 0.416), ('busy daytime', 0.3986), ('route walk', 0.3301)]","[('park', 0.4643), ('safe', 0.4375), ('daytime', 0.3958), ('walk', 0.2866), ('busy', 0.218)]","[('walk park nice', 0.7759), ('daytime felt safe', 0.6322), ('park', 0.4643), ('busy daytime', 0.3986), ('route', 0.0843)]","[('scenic route', 0.5427), ('park', 0.4643), ('daytime', 0.3958), ('walk', 0.2866), ('felt', 0.1426)]"
52.29057,-1.58019,3.0,0.8,0.8,0.2,safe,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.","[('busy public', 0.5604), ('lot cars', 0.3592), ('unsafe', 0.3211), ('public', 0.1818), ('times route', 0.0321)]","[('busy', 0.3785), ('unsafe', 0.3211), ('cars', 0.3133), ('public', 0.1818), ('route', 0.003)]","[('cars feel unsafe', 0.7099), ('busy public', 0.5604), ('lot cars', 0.3592), ('unsafe', 0.3211), ('times route', 0.0321)]","[('cars', 0.3133), ('public', 0.1818), ('lot', 0.1286), ('times', 0.0115), ('route', 0.003)]"
52.28695,-1.53701,3.25,0.5,0.55,0.3,safe,"The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('park nice', 0.4197), ('busy daytime', 0.2888), ('night route', 0.2276), ('route walk', 0.205), ('helpless', 0.1704)]","[('park', 0.28), ('daytime', 0.1953), ('night', 0.1794), ('helpless', 0.1704), ('walk', 0.1611)]","[('safe walk park', 0.5563), ('park felt helpless', 0.4354), ('busy daytime', 0.2888), ('street lighting', 0.2674), ('route route', 0.0064)]","[('scenic route', 0.2966), ('street lighting', 0.2674), ('night', 0.1794), ('walk', 0.1611), ('nobody', 0.1531)]"
52.28565,-1.54992,4.0,0.6,0.8,0.4,safe,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,"[('park nice', 0.6938), ('safe', 0.4375), ('scenic', 0.416), ('busy daytime', 0.3986), ('route walk', 0.3301)]","[('park', 0.4643), ('safe', 0.4375), ('daytime', 0.3958), ('walk', 0.2866), ('busy', 0.218)]","[('walk park nice', 0.7759), ('daytime felt safe', 0.6322), ('park', 0.4643), ('busy daytime', 0.3986), ('route', 0.0843)]","[('scenic route', 0.5427), ('park', 0.4643), ('daytime', 0.3958), ('walk', 0.2866), ('felt', 0.1426)]"
52.28665,-1.56084,4.0,0.6,0.8,0.4,safe,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,"[('park nice', 0.6938), ('safe', 0.4375), ('scenic', 0.416), ('busy daytime', 0.3986), ('route walk', 0.3301)]","[('park', 0.4643), ('safe', 0.4375), ('daytime', 0.3958), ('walk', 0.2866), ('busy', 0.218)]","[('walk park nice', 0.7759), ('daytime felt safe', 0.6322), ('park', 0.4643), ('busy daytime', 0.3986), ('route', 0.0843)]","[('scenic route', 0.5427), ('park', 0.4643), ('daytime', 0.3958), ('walk', 0.2866), ('felt', 0.1426)]"
52.28679,-1.53738,1.0,0.2,0.2,0.2,unsafe,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.","[('terrible dark', 0.7726), ('dark', 0.53), ('unlit roads', 0.4342), ('unlit', 0.3458), ('roads route', 0.2632)]","[('terrible', 0.6186), ('dark', 0.53), ('unlit', 0.3458), ('roads', 0.3104), ('route', 0.1826)]","[('terrible dark unlit', 0.8118), ('roads route terrible', 0.7452), ('dark', 0.53), ('unlit roads', 0.4342), ('roads route', 0.2632)]","[('unlit roads', 0.4342), ('route', 0.1826)]"
52.2851,-1.53618,1.0,0.2,0.2,0.2,unsafe,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.","[('terrible dark', 0.7726), ('dark', 0.53), ('unlit roads', 0.4342), ('unlit', 0.3458), ('roads route', 0.2632)]","[('terrible', 0.6186), ('dark', 0.53), ('unlit', 0.3458), ('roads', 0.3104), ('route', 0.1826)]","[('terrible dark unlit', 0.8118), ('roads route terrible', 0.7452), ('dark', 0.53), ('unlit roads', 0.4342), ('roads route', 0.2632)]","[('unlit roads', 0.4342), ('route', 0.1826)]"
52.29631,-1.537,2.0,0.6,0.4,0.4,unsafe,"The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.; The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.","[('street felt', 0.3053), ('felt safe', 0.2017), ('main high', 0.1687), ('lit quite', 0.1426), ('route', 0.0461)]","[('street', 0.2276), ('safe', 0.1887), ('high', 0.1745), ('lit', 0.088), ('main', 0.044)]","[('street felt safe', 0.381), ('high street felt', 0.3128), ('far main high', 0.2326), ('street', 0.2276), ('lit quite', 0.1426)]","[('main high street', 0.2607), ('route', 0.0461)]"
